title,description,property_type,location,price_current,price_5_10_years_ago,legal_status,building_quality,previous_owners,furniture,area,frontage,road_width,bedrooms,bathrooms,toilets,stories,house_direction,balcony_direction,phone,email
"Bán Căn hộ chung cư diện tích 112m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Căn hộ chung cư, diện tích 112m2, mặt tiền 12.0m, đường vào rộng 18.9m. Nhà hướng Nam, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận Nam Từ Liêm, Hà Nội",12791000000.0,7831000000.0,Sổ đỏ/Sổ hồng,Trung bình,3,Nội thất đầy đủ / Cao cấp,112,12.0,18.9,4,2,2,5,Nam,Đông Bắc,0986647599,chubatdongsan289@gmail.com
"Bán Căn hộ chung cư diện tích 71m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Căn hộ chung cư, diện tích 71m2, mặt tiền 4.9m, đường vào rộng 12.0m. Nhà hướng Đông, ban công Tây. Pháp lý: Đang chờ sổ, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận Cầu Giấy, Hà Nội",5589000000.0,3046000000.0,Đang chờ sổ,Còn mới (80-90%),2,Nội thất cơ bản,71,4.9,12.0,5,1,1,3,Đông,Tây,0973719968,chubatdongsan290@gmail.com
"Bán Nhà mặt phố diện tích 130m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Nhà mặt phố, diện tích 130m2, mặt tiền 13.6m, đường vào rộng 7.5m. Nhà hướng Bắc, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Quận 7, TP.HCM",6719000000.0,3731000000.0,Sổ đỏ/Sổ hồng,Trung bình,3,Nội thất cơ bản,130,13.6,7.5,5,2,2,3,Bắc,Tây,0971210169,chubatdongsan291@gmail.com
"Bán Nhà riêng diện tích 35m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Nhà riêng, diện tích 35m2, mặt tiền 13.5m, đường vào rộng 9.1m. Nhà hướng Đông Nam, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà riêng,"Quận Đống Đa, Hà Nội",3358000000.0,1827000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),2,Nội thất cơ bản,35,13.5,9.1,1,4,4,5,Đông Nam,Đông Bắc,0993723730,chubatdongsan292@gmail.com
"Bán Biệt thự diện tích 209m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Biệt thự, diện tích 209m2, mặt tiền 3.4m, đường vào rộng 10.0m. Nhà hướng Nam, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận 7, TP.HCM",25769000000.0,13978000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Nội thất cơ bản,209,3.4,10.0,2,4,4,5,Nam,Đông Bắc,0947471432,chubatdongsan293@gmail.com
"Bán Nhà riêng diện tích 255m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Nhà riêng, diện tích 255m2, mặt tiền 12.9m, đường vào rộng 12.8m. Nhà hướng Nam, ban công Tây Bắc. Pháp lý: Hợp đồng mua bán, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà riêng,"Thành phố Thủ Đức, TP.HCM",23846000000.0,13578000000.0,Hợp đồng mua bán,Mới xây,2,Nội thất đầy đủ / Cao cấp,255,12.9,12.8,2,3,3,4,Nam,Tây Bắc,0943016347,chubatdongsan294@gmail.com
"Bán Căn hộ chung cư diện tích 258m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Căn hộ chung cư, diện tích 258m2, mặt tiền 4.5m, đường vào rộng 11.3m. Nhà hướng Tây, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận Cầu Giấy, Hà Nội",19710000000.0,12171000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Nội thất đầy đủ / Cao cấp,258,4.5,11.3,4,3,3,4,Tây,Đông Nam,0971398562,chubatdongsan295@gmail.com
"Bán Căn hộ chung cư diện tích 179m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Căn hộ chung cư, diện tích 179m2, mặt tiền 7.0m, đường vào rộng 18.5m. Nhà hướng Tây, ban công Bắc. Pháp lý: Hợp đồng mua bán, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận 7, TP.HCM",10145000000.0,5494000000.0,Hợp đồng mua bán,Còn mới (80-90%),2,Nội thất cơ bản,179,7.0,18.5,4,3,3,3,Tây,Bắc,0987712376,chubatdongsan296@gmail.com
"Bán Nhà mặt phố diện tích 227m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Nhà mặt phố, diện tích 227m2, mặt tiền 11.9m, đường vào rộng 10.9m. Nhà hướng Đông, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Thành phố Thủ Đức, TP.HCM",27589000000.0,15702000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,227,11.9,10.9,4,1,1,3,Đông,Tây Nam,0951727974,chubatdongsan297@gmail.com
"Bán Nhà phố thương mại (Shophouse) diện tích 99m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Nhà phố thương mại (Shophouse), diện tích 99m2, mặt tiền 4.9m, đường vào rộng 19.9m. Nhà hướng Nam, ban công Đông Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Nhà phố thương mại (Shophouse),"Quận Cầu Giấy, Hà Nội",10661000000.0,6333000000.0,Sổ đỏ/Sổ hồng,Trung bình,3,Nội thất đầy đủ / Cao cấp,99,4.9,19.9,2,4,4,1,Nam,Đông Bắc,0945905148,chubatdongsan298@gmail.com
"Bán Nhà riêng diện tích 141m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Nhà riêng, diện tích 141m2, mặt tiền 12.8m, đường vào rộng 17.3m. Nhà hướng Tây Nam, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà riêng,"Quận Cầu Giấy, Hà Nội",9015000000.0,4740000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Nội thất đầy đủ / Cao cấp,141,12.8,17.3,3,2,2,1,Tây Nam,Nam,0989985033,chubatdongsan299@gmail.com
"Bán Kho diện tích 33m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Kho, diện tích 33m2, mặt tiền 13.0m, đường vào rộng 5.8m. Nhà hướng Tây, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Kho,"Quận 7, TP.HCM",2305000000.0,1215000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Nội thất cơ bản,33,13.0,5.8,5,3,3,4,Tây,Tây,0940948393,chubatdongsan300@gmail.com
"Bán Nhà mặt phố diện tích 124m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Nhà mặt phố, diện tích 124m2, mặt tiền 9.1m, đường vào rộng 18.8m. Nhà hướng Bắc, ban công Đông Bắc. Pháp lý: Đang chờ sổ, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Quận Cầu Giấy, Hà Nội",6322000000.0,4038000000.0,Đang chờ sổ,Cần sửa chữa,3,Nội thất cơ bản,124,9.1,18.8,3,2,2,4,Bắc,Đông Bắc,0959713851,chubatdongsan301@gmail.com
"Bán Khu nghỉ dưỡng diện tích 181m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Khu nghỉ dưỡng, diện tích 181m2, mặt tiền 3.1m, đường vào rộng 4.1m. Nhà hướng Tây Nam, ban công Nam. Pháp lý: Hợp đồng mua bán, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,"Quận Nam Từ Liêm, Hà Nội",9183000000.0,5537000000.0,Hợp đồng mua bán,Mới xây,2,Nội thất cơ bản,181,3.1,4.1,3,2,2,1,Tây Nam,Nam,0917061944,chubatdongsan302@gmail.com
"Bán Căn hộ chung cư diện tích 166m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Căn hộ chung cư, diện tích 166m2, mặt tiền 6.4m, đường vào rộng 16.7m. Nhà hướng Tây, ban công Nam. Pháp lý: Đang chờ sổ, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận Cầu Giấy, Hà Nội",14553000000.0,8413000000.0,Đang chờ sổ,Còn mới (80-90%),3,Nội thất đầy đủ / Cao cấp,166,6.4,16.7,2,3,3,1,Tây,Nam,0936548036,chubatdongsan303@gmail.com
"Bán Nhà mặt phố diện tích 276m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Nhà mặt phố, diện tích 276m2, mặt tiền 10.4m, đường vào rộng 8.9m. Nhà hướng Tây Bắc, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Quận 1, TP.HCM",31947000000.0,18852000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),2,Không nội thất,276,10.4,8.9,3,4,4,2,Tây Bắc,Nam,0936424936,chubatdongsan304@gmail.com
"Bán Nhà riêng diện tích 272m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Nhà riêng, diện tích 272m2, mặt tiền 14.8m, đường vào rộng 17.8m. Nhà hướng Tây Bắc, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà riêng,"Thành phố Thủ Đức, TP.HCM",22089000000.0,10713000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,272,14.8,17.8,1,3,3,2,Tây Bắc,Tây Bắc,0997762425,chubatdongsan305@gmail.com
"Bán Căn hộ chung cư diện tích 60m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Căn hộ chung cư, diện tích 60m2, mặt tiền 10.6m, đường vào rộng 17.6m. Nhà hướng Tây, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận Cầu Giấy, Hà Nội",6646000000.0,3888000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Nội thất cơ bản,60,10.6,17.6,4,2,2,1,Tây,Tây Bắc,0988678335,chubatdongsan306@gmail.com
"Bán Biệt thự diện tích 69m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Biệt thự, diện tích 69m2, mặt tiền 6.1m, đường vào rộng 16.5m. Nhà hướng Nam, ban công Tây Nam. Pháp lý: Hợp đồng mua bán, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận 1, TP.HCM",5621000000.0,3185000000.0,Hợp đồng mua bán,Mới xây,1,Nội thất cơ bản,69,6.1,16.5,1,3,3,2,Nam,Tây Nam,0987140535,chubatdongsan307@gmail.com
"Bán Nhà mặt phố diện tích 258m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Nhà mặt phố, diện tích 258m2, mặt tiền 10.6m, đường vào rộng 16.2m. Nhà hướng Đông Nam, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Quận Cầu Giấy, Hà Nội",25945000000.0,14861000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Nội thất cơ bản,258,10.6,16.2,5,2,2,5,Đông Nam,Tây Nam,0916134678,chubatdongsan308@gmail.com
"Bán Trang trại diện tích 65m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Trang trại, diện tích 65m2, mặt tiền 9.5m, đường vào rộng 7.5m. Nhà hướng Đông Nam, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Trang trại,"Quận Cầu Giấy, Hà Nội",7206000000.0,3899000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Nội thất đầy đủ / Cao cấp,65,9.5,7.5,4,2,2,4,Đông Nam,Nam,0961897624,chubatdongsan309@gmail.com
"Bán Căn hộ chung cư diện tích 252m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Căn hộ chung cư, diện tích 252m2, mặt tiền 12.4m, đường vào rộng 3.5m. Nhà hướng Nam, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận 7, TP.HCM",14387000000.0,7105000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Không nội thất,252,12.4,3.5,3,3,3,4,Nam,Đông Nam,0993020762,chubatdongsan310@gmail.com
"Bán Nhà riêng diện tích 35m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Nhà riêng, diện tích 35m2, mặt tiền 4.3m, đường vào rộng 9.3m. Nhà hướng Đông Bắc, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà riêng,"Quận Nam Từ Liêm, Hà Nội",2611000000.0,1339000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Nội thất cơ bản,35,4.3,9.3,5,1,1,1,Đông Bắc,Tây Bắc,0952155894,chubatdongsan311@gmail.com
"Bán Chung cư mini diện tích 249m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Chung cư mini, diện tích 249m2, mặt tiền 12.1m, đường vào rộng 5.1m. Nhà hướng Đông Nam, ban công Bắc. Pháp lý: Giấy tờ viết tay, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Chung cư mini,"Thành phố Thủ Đức, TP.HCM",23255000000.0,14921000000.0,Giấy tờ viết tay,Còn mới (80-90%),1,Không nội thất,249,12.1,5.1,4,3,3,3,Đông Nam,Bắc,0948298785,chubatdongsan312@gmail.com
"Bán Kho diện tích 104m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Kho, diện tích 104m2, mặt tiền 9.5m, đường vào rộng 14.5m. Nhà hướng Tây Bắc, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Kho,"Quận Nam Từ Liêm, Hà Nội",4948000000.0,2719000000.0,Sổ đỏ/Sổ hồng,Trung bình,3,Không nội thất,104,9.5,14.5,3,1,1,1,Tây Bắc,Nam,0934037435,chubatdongsan313@gmail.com
"Bán Xưởng diện tích 33m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Xưởng, diện tích 33m2, mặt tiền 14.6m, đường vào rộng 8.2m. Nhà hướng Bắc, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Xưởng,"Quận Đống Đa, Hà Nội",2674000000.0,1496000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Nội thất cơ bản,33,14.6,8.2,1,2,2,2,Bắc,Bắc,0912956156,chubatdongsan314@gmail.com
"Bán Nhà phố thương mại (Shophouse) diện tích 163m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Nhà phố thương mại (Shophouse), diện tích 163m2, mặt tiền 7.1m, đường vào rộng 19.6m. Nhà hướng Nam, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà phố thương mại (Shophouse),"Quận 7, TP.HCM",14094000000.0,6891000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Nội thất cơ bản,163,7.1,19.6,4,2,2,3,Nam,Bắc,0929058912,chubatdongsan315@gmail.com
"Bán Xưởng diện tích 147m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Xưởng, diện tích 147m2, mặt tiền 10.6m, đường vào rộng 13.5m. Nhà hướng Đông, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Xưởng,"Quận 7, TP.HCM",17996000000.0,8753000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),2,Nội thất cơ bản,147,10.6,13.5,3,1,1,2,Đông,Nam,0925030066,chubatdongsan316@gmail.com
"Bán Nhà riêng diện tích 123m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Nhà riêng, diện tích 123m2, mặt tiền 14.2m, đường vào rộng 16.8m. Nhà hướng Tây Bắc, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà riêng,"Quận Nam Từ Liêm, Hà Nội",10589000000.0,6374000000.0,Sổ đỏ/Sổ hồng,Mới xây,3,Nội thất cơ bản,123,14.2,16.8,1,2,2,5,Tây Bắc,Tây,0944687675,chubatdongsan317@gmail.com
"Bán Khu nghỉ dưỡng diện tích 91m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Khu nghỉ dưỡng, diện tích 91m2, mặt tiền 4.2m, đường vào rộng 4.4m. Nhà hướng Bắc, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,TP. Bắc Ninh,9981000000.0,5704000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Không nội thất,91,4.2,4.4,5,1,1,2,Bắc,Đông Nam,0943559109,chubatdongsan318@gmail.com
"Bán Khu nghỉ dưỡng diện tích 223m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Khu nghỉ dưỡng, diện tích 223m2, mặt tiền 14.2m, đường vào rộng 17.5m. Nhà hướng Bắc, ban công Nam. Pháp lý: Đang chờ sổ, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,"Quận 7, TP.HCM",17628000000.0,9986000000.0,Đang chờ sổ,Còn mới (80-90%),1,Nội thất cơ bản,223,14.2,17.5,5,1,1,5,Bắc,Nam,0918593188,chubatdongsan319@gmail.com
"Bán Chung cư mini diện tích 232m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Chung cư mini, diện tích 232m2, mặt tiền 11.3m, đường vào rộng 18.6m. Nhà hướng Nam, ban công Tây Nam. Pháp lý: Hợp đồng mua bán, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Chung cư mini,"Quận Nam Từ Liêm, Hà Nội",25061000000.0,13065000000.0,Hợp đồng mua bán,Trung bình,3,Nội thất đầy đủ / Cao cấp,232,11.3,18.6,5,2,2,5,Nam,Tây Nam,0926907550,chubatdongsan320@gmail.com
"Bán Nhà phố thương mại (Shophouse) diện tích 55m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Nhà phố thương mại (Shophouse), diện tích 55m2, mặt tiền 3.8m, đường vào rộng 10.8m. Nhà hướng Bắc, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Nhà phố thương mại (Shophouse),"Quận 7, TP.HCM",5220000000.0,3166000000.0,Sổ đỏ/Sổ hồng,Trung bình,2,Nội thất đầy đủ / Cao cấp,55,3.8,10.8,5,4,4,2,Bắc,Nam,0926202721,chubatdongsan321@gmail.com
"Bán Trang trại diện tích 202m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Trang trại, diện tích 202m2, mặt tiền 6.6m, đường vào rộng 12.9m. Nhà hướng Nam, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Trang trại,"Quận Cầu Giấy, Hà Nội",22807000000.0,11600000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Nội thất cơ bản,202,6.6,12.9,2,1,1,2,Nam,Tây Bắc,0959778856,chubatdongsan322@gmail.com
"Bán Chung cư mini diện tích 162m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Chung cư mini, diện tích 162m2, mặt tiền 11.5m, đường vào rộng 15.8m. Nhà hướng Đông Nam, ban công Nam. Pháp lý: Hợp đồng mua bán, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Chung cư mini,"Quận Nam Từ Liêm, Hà Nội",12806000000.0,6560000000.0,Hợp đồng mua bán,Trung bình,2,Nội thất cơ bản,162,11.5,15.8,4,3,3,5,Đông Nam,Nam,0964889533,chubatdongsan323@gmail.com
